ID,OrderID,OrderDate,Region,Customer,Category,Product,Quantity,UnitPrice,Sales
1041,ORD01041,2023-11-21,West,Customer_240,Furniture,Table,2,861,1722
1042,ORD01042,2024-12-15,West,Customer_65,Office Supplies,Stapler,2,611,1222
1043,ORD01043,2024-11-24,East,Customer_67,Electronics,Laptop,2,140,280
1044,ORD01044,2023-07-28,North,Customer_95,Electronics,Monitor,7,92,644
1045,ORD01045,2024-08-13,East,Customer_10,Office Supplies,Pen,1,851,851
1046,ORD01046,2023-06-08,North,Customer_158,Electronics,Laptop,4,324,1296
1047,ORD01047,2023-03-13,North,Customer_335,Electronics,Monitor,1,528,528
1048,ORD01048,2024-05-17,East,Customer_52,Electronics,Monitor,4,161,644
1049,ORD01049,2024-09-14,West,Customer_436,Electronics,Monitor,4,369,1476
1050,ORD01050,2024-09-27,North,Customer_428,Furniture,Desk,10,13,130
1051,ORD01051,2024-06-14,South,Customer_308,Electronics,Monitor,8,722,5776
1052,ORD01052,2023-12-24,West,Customer_424,Electronics,Monitor,8,827,6616
1053,ORD01053,2024-10-14,West,Customer_40,Office Supplies,Paper Pack,3,323,969
1054,ORD01054,2023-12-27,North,Customer_163,Furniture,Desk,5,298,1490
1055,ORD01055,2024-06-14,East,Customer_380,Furniture,Table,7,392,2744
1056,ORD01056,2024-05-26,North,Customer_14,Furniture,Chair,1,139,139
1057,ORD01057,2023-08-03,South,Customer_379,Electronics,Laptop,6,388,2328
1058,ORD01058,2024-10-09,East,Customer_151,Office Supplies,Notebook,9,311,2799
1059,ORD01059,2023-12-11,South,Customer_261,Furniture,Cupboard,10,208,2080
1060,ORD01060,2024-09-04,South,Customer_420,Office Supplies,Notebook,8,75,600
1061,ORD01061,2023-11-20,West,Customer_199,Furniture,Desk,4,47,188
1062,ORD01062,2024-01-06,West,Customer_76,Furniture,Chair,3,858,2574
1063,ORD01063,2023-02-05,South,Customer_3,Furniture,Cupboard,2,483,966
1064,ORD01064,2024-11-02,East,Customer_341,Electronics,Mouse,9,245,2205
1065,ORD01065,2023-09-23,North,Customer_168,Furniture,Table,7,969,6783
1066,ORD01066,2024-09-07,North,Customer_328,Electronics,Monitor,7,717,5019
1067,ORD01067,2023-10-15,West,Customer_9,Office Supplies,Notebook,9,740,6660
1068,ORD01068,2024-02-21,South,Customer_146,Furniture,Chair,9,206,1854
1069,ORD01069,2023-04-05,North,Customer_299,Office Supplies,Pen,9,731,6579
1070,ORD01070,2023-02-22,South,Customer_96,Furniture,Table,5,217,1085
1071,ORD01071,2023-04-10,East,Customer_396,Furniture,Desk,4,307,1228
1072,ORD01072,2023-02-23,East,Customer_140,Office Supplies,Stapler,5,276,1380
1073,ORD01073,2024-11-21,South,Customer_190,Office Supplies,Notebook,8,585,4680
1074,ORD01074,2024-01-26,South,Customer_438,Office Supplies,Stapler,4,181,724
1075,ORD01075,2023-08-02,South,Customer_337,Office Supplies,Stapler,3,151,453
1076,ORD01076,2023-10-11,South,Customer_197,Office Supplies,Notebook,6,879,5274
1077,ORD01077,2024-03-28,South,Customer_391,Electronics,Keyboard,10,316,3160
1078,ORD01078,2023-01-14,West,Customer_20,Office Supplies,Paper Pack,10,959,9590
1079,ORD01079,2023-04-08,West,Customer_366,Electronics,Keyboard,2,764,1528
1080,ORD01080,2024-06-11,North,Customer_191,Office Supplies,Pen,7,880,6160
1081,ORD01081,2024-02-15,West,Customer_332,Furniture,Desk,7,843,5901
1082,ORD01082,2024-10-14,East,Customer_97,Furniture,Cupboard,7,938,6566
1083,ORD01083,2024-03-24,South,Customer_417,Electronics,Mouse,6,939,5634
1084,ORD01084,2024-06-01,South,Customer_156,Office Supplies,Notebook,7,469,3283
1085,ORD01085,2023-05-17,South,Customer_384,Electronics,Monitor,6,163,978
1086,ORD01086,2023-07-19,North,Customer_169,Furniture,Table,8,401,3208
1087,ORD01087,2023-08-15,South,Customer_73,Electronics,Mouse,3,763,2289
1088,ORD01088,2023-04-02,South,Customer_39,Electronics,Mouse,9,27,243
1089,ORD01089,2023-05-06,North,Customer_307,Office Supplies,Notebook,3,200,600
1090,ORD01090,2024-09-07,South,Customer_49,Furniture,Chair,2,973,1946
1091,ORD01091,2023-10-30,West,Customer_426,Electronics,Keyboard,4,966,3864
1092,ORD01092,2023-09-26,North,Customer_153,Electronics,Printer,4,778,3112
1093,ORD01093,2024-01-27,South,Customer_160,Electronics,Mouse,3,23,69
1094,ORD01094,2023-03-27,East,Customer_159,Electronics,Monitor,3,574,1722
1095,ORD01095,2024-08-29,South,Customer_362,Furniture,Cupboard,1,601,601
1096,ORD01096,2024-01-28,North,Customer_42,Office Supplies,Stapler,1,30,30
1097,ORD01097,2023-09-02,North,Customer_29,Electronics,Mouse,6,358,2148
1098,ORD01098,2024-03-21,North,Customer_340,Electronics,Printer,3,336,1008
1099,ORD01099,2024-08-27,West,Customer_75,Furniture,Table,6,400,2400
1100,ORD01100,2023-05-06,East,Customer_435,Electronics,Monitor,10,738,7380
1101,ORD01101,2024-11-02,East,Customer_145,Furniture,Cupboard,2,610,1220
1102,ORD01102,2023-11-14,West,Customer_390,Electronics,Keyboard,10,725,7250
1103,ORD01103,2023-01-20,West,Customer_29,Furniture,Cupboard,9,883,7947
1104,ORD01104,2024-10-30,West,Customer_439,Office Supplies,Paper Pack,4,398,1592
1105,ORD01105,2024-12-15,East,Customer_168,Office Supplies,Stapler,9,257,2313
1106,ORD01106,2024-01-29,North,Customer_368,Electronics,Keyboard,3,967,2901
1107,ORD01107,2023-12-14,North,Customer_189,Furniture,Table,5,775,3875
1108,ORD01108,2023-03-28,South,Customer_180,Electronics,Mouse,2,114,228
1109,ORD01109,2024-10-11,West,Customer_375,Office Supplies,Paper Pack,7,621,4347
1110,ORD01110,2024-12-10,East,Customer_169,Office Supplies,Stapler,8,196,1568
1111,ORD01111,2024-08-07,West,Customer_313,Furniture,Chair,6,905,5430
1112,ORD01112,2024-03-19,North,Customer_13,Office Supplies,Paper Pack,4,825,3300
1113,ORD01113,2024-08-10,North,Customer_113,Electronics,Monitor,3,299,897
1114,ORD01114,2024-07-22,South,Customer_172,Electronics,Printer,7,383,2681
1115,ORD01115,2024-03-06,West,Customer_37,Office Supplies,Notebook,6,943,5658
1116,ORD01116,2024-03-07,West,Customer_177,Electronics,Mouse,6,12,72
1117,ORD01117,2024-04-12,East,Customer_280,Electronics,Printer,6,340,2040
1118,ORD01118,2023-06-10,West,Customer_137,Office Supplies,Notebook,9,64,576
1119,ORD01119,2024-05-23,West,Customer_241,Electronics,Keyboard,3,120,360
1120,ORD01120,2024-12-29,South,Customer_424,Electronics,Keyboard,5,466,2330
1121,ORD01121,2024-10-14,West,Customer_153,Furniture,Cupboard,10,952,9520
1122,ORD01122,2023-05-28,North,Customer_309,Electronics,Monitor,3,844,2532
1123,ORD01123,2023-11-10,East,Customer_37,Electronics,Monitor,2,745,1490
1124,ORD01124,2023-12-27,West,Customer_312,Furniture,Chair,1,885,885
1125,ORD01125,2024-03-25,West,Customer_45,Furniture,Table,1,298,298
1126,ORD01126,2023-10-31,North,Customer_230,Office Supplies,Paper Pack,2,873,1746
1127,ORD01127,2023-03-07,South,Customer_78,Furniture,Cupboard,2,325,650
1128,ORD01128,2024-11-16,East,Customer_192,Furniture,Chair,6,698,4188
1129,ORD01129,2024-04-27,East,Customer_339,Electronics,Mouse,4,631,2524
1130,ORD01130,2024-02-06,South,Customer_453,Office Supplies,Stapler,2,762,1524
1131,ORD01131,2023-11-26,South,Customer_149,Electronics,Keyboard,9,294,2646
1132,ORD01132,2024-04-06,East,Customer_173,Electronics,Mouse,9,972,8748
1133,ORD01133,2023-06-11,West,Customer_294,Electronics,Monitor,2,62,124
1134,ORD01134,2024-12-12,West,Customer_131,Furniture,Cupboard,9,384,3456
1135,ORD01135,2024-06-02,North,Customer_138,Office Supplies,Notebook,5,806,4030
1136,ORD01136,2023-07-02,North,Customer_93,Electronics,Laptop,5,223,1115
1137,ORD01137,2024-08-28,East,Customer_14,Furniture,Chair,4,155,620
1138,ORD01138,2023-04-25,North,Customer_493,Furniture,Chair,2,199,398
1139,ORD01139,2024-12-19,South,Customer_93,Electronics,Mouse,10,602,6020
1140,ORD01140,2024-08-22,East,Customer_440,Office Supplies,Pen,3,877,2631
1141,ORD01141,2024-02-19,West,Customer_12,Office Supplies,Stapler,4,408,1632
1142,ORD01142,2024-07-14,West,Customer_198,Electronics,Mouse,8,981,7848
1143,ORD01143,2024-06-10,West,Customer_30,Furniture,Cupboard,5,150,750
1144,ORD01144,2024-11-22,East,Customer_356,Office Supplies,Notebook,9,553,4977
1145,ORD01145,2024-03-02,North,Customer_26,Furniture,Cupboard,10,620,6200
1146,ORD01146,2023-11-24,East,Customer_354,Furniture,Chair,8,663,5304
1147,ORD01147,2023-10-06,South,Customer_135,Office Supplies,Notebook,3,785,2355
1148,ORD01148,2023-11-25,South,Customer_427,Furniture,Table,3,448,1344
1149,ORD01149,2024-08-21,West,Customer_384,Office Supplies,Notebook,8,301,2408
1150,ORD01150,2024-01-01,East,Customer_321,Furniture,Desk,9,133,1197
1151,ORD01151,2024-11-17,North,Customer_192,Furniture,Cupboard,10,700,7000
1152,ORD01152,2024-06-21,North,Customer_54,Furniture,Table,3,520,1560
1153,ORD01153,2024-03-27,East,Customer_414,Electronics,Mouse,10,331,3310
1154,ORD01154,2023-07-24,West,Customer_313,Office Supplies,Paper Pack,5,716,3580
1155,ORD01155,2023-09-14,North,Customer_275,Office Supplies,Paper Pack,1,616,616
1156,ORD01156,2024-10-21,South,Customer_302,Furniture,Cupboard,6,120,720
1157,ORD01157,2024-11-21,East,Customer_92,Furniture,Chair,1,485,485
1158,ORD01158,2023-04-13,South,Customer_43,Electronics,Printer,1,308,308
1159,ORD01159,2023-04-26,West,Customer_208,Furniture,Table,10,528,5280
1160,ORD01160,2023-05-20,West,Customer_399,Electronics,Laptop,1,483,483
1161,ORD01161,2024-01-25,West,Customer_238,Furniture,Chair,10,743,7430
1162,ORD01162,2023-06-12,East,Customer_302,Furniture,Cupboard,4,406,1624
1163,ORD01163,2024-12-13,West,Customer_274,Office Supplies,Notebook,3,71,213
1164,ORD01164,2024-02-10,West,Customer_349,Office Supplies,Stapler,8,746,5968
1165,ORD01165,2023-12-02,North,Customer_399,Furniture,Cupboard,6,46,276
1166,ORD01166,2023-10-30,East,Customer_50,Electronics,Mouse,2,583,1166
1167,ORD01167,2023-06-23,East,Customer_195,Office Supplies,Paper Pack,6,328,1968
1168,ORD01168,2023-11-24,East,Customer_240,Office Supplies,Pen,10,864,8640
1169,ORD01169,2024-02-12,North,Customer_405,Electronics,Mouse,7,797,5579
1170,ORD01170,2024-02-25,South,Customer_440,Furniture,Chair,5,413,2065
1171,ORD01171,2024-05-19,West,Customer_320,Office Supplies,Notebook,6,767,4602
1172,ORD01172,2024-03-01,West,Customer_34,Office Supplies,Pen,2,298,596
1173,ORD01173,2023-08-11,West,Customer_371,Electronics,Printer,7,886,6202
1174,ORD01174,2024-11-23,West,Customer_230,Office Supplies,Paper Pack,2,358,716
1175,ORD01175,2024-04-27,East,Customer_286,Furniture,Cupboard,4,754,3016
1176,ORD01176,2023-12-06,East,Customer_88,Electronics,Mouse,3,562,1686
1177,ORD01177,2024-06-13,South,Customer_178,Electronics,Keyboard,5,312,1560
1178,ORD01178,2024-07-04,East,Customer_125,Electronics,Monitor,7,467,3269
1179,ORD01179,2024-05-24,South,Customer_35,Electronics,Monitor,2,399,798
1180,ORD01180,2024-09-02,East,Customer_472,Electronics,Laptop,4,974,3896
1181,ORD01181,2023-06-01,East,Customer_211,Office Supplies,Stapler,3,356,1068
1182,ORD01182,2023-03-11,West,Customer_65,Office Supplies,Stapler,1,158,158
1183,ORD01183,2024-05-20,East,Customer_157,Furniture,Table,3,988,2964
1184,ORD01184,2023-07-27,East,Customer_293,Electronics,Keyboard,5,989,4945
1185,ORD01185,2023-03-09,West,Customer_292,Furniture,Table,9,430,3870
1186,ORD01186,2024-02-06,East,Customer_247,Electronics,Printer,2,644,1288
1187,ORD01187,2024-10-18,North,Customer_150,Office Supplies,Pen,5,268,1340
1188,ORD01188,2023-04-10,West,Customer_470,Office Supplies,Paper Pack,1,837,837
1189,ORD01189,2024-01-02,South,Customer_455,Electronics,Laptop,5,236,1180
1190,ORD01190,2024-12-03,South,Customer_361,Furniture,Chair,5,316,1580
1191,ORD01191,2023-02-13,East,Customer_466,Furniture,Cupboard,9,104,936
1192,ORD01192,2024-09-19,North,Customer_296,Furniture,Table,2,379,758
1193,ORD01193,2023-01-07,East,Customer_74,Electronics,Mouse,9,560,5040
1194,ORD01194,2024-11-19,South,Customer_349,Electronics,Keyboard,8,288,2304
1195,ORD01195,2023-04-03,North,Customer_227,Electronics,Keyboard,7,846,5922
1196,ORD01196,2023-01-16,South,Customer_66,Electronics,Printer,8,164,1312
1197,ORD01197,2023-12-25,North,Customer_194,Office Supplies,Stapler,9,26,234
1198,ORD01198,2024-09-04,West,Customer_477,Office Supplies,Paper Pack,7,805,5635
1199,ORD01199,2023-09-30,South,Customer_424,Electronics,Mouse,6,786,4716
1200,ORD01200,2023-02-19,South,Customer_172,Office Supplies,Stapler,1,66,66
1201,ORD01201,2024-05-19,North,Customer_398,Furniture,Desk,8,84,672
1202,ORD01202,2023-12-14,East,Customer_170,Furniture,Desk,8,908,7264
1203,ORD01203,2023-09-28,South,Customer_134,Office Supplies,Stapler,9,296,2664
1204,ORD01204,2023-08-08,South,Customer_219,Furniture,Chair,2,296,592
1205,ORD01205,2023-10-29,West,Customer_403,Electronics,Printer,7,465,3255
1206,ORD01206,2024-12-31,South,Customer_3,Furniture,Chair,7,215,1505
1207,ORD01207,2023-02-19,South,Customer_302,Electronics,Mouse,10,568,5680
1208,ORD01208,2024-07-28,South,Customer_389,Electronics,Laptop,4,53,212
1209,ORD01209,2024-06-04,North,Customer_51,Office Supplies,Stapler,3,333,999
1210,ORD01210,2024-05-29,East,Customer_58,Electronics,Laptop,7,765,5355
1211,ORD01211,2024-11-08,East,Customer_196,Office Supplies,Notebook,8,371,2968
1212,ORD01212,2024-12-17,East,Customer_481,Electronics,Monitor,2,287,574
1213,ORD01213,2024-08-01,West,Customer_494,Electronics,Keyboard,9,113,1017
1214,ORD01214,2024-09-16,East,Customer_414,Office Supplies,Notebook,9,249,2241
1215,ORD01215,2024-12-01,West,Customer_188,Office Supplies,Pen,7,576,4032
1216,ORD01216,2024-09-09,West,Customer_101,Furniture,Table,3,913,2739
1217,ORD01217,2023-04-28,South,Customer_211,Office Supplies,Paper Pack,2,958,1916
1218,ORD01218,2023-08-15,South,Customer_94,Electronics,Monitor,6,445,2670
1219,ORD01219,2024-11-14,North,Customer_214,Office Supplies,Paper Pack,4,291,1164
1220,ORD01220,2024-05-17,North,Customer_54,Office Supplies,Notebook,8,913,7304
1221,ORD01221,2023-09-09,North,Customer_156,Office Supplies,Paper Pack,7,296,2072
1222,ORD01222,2024-11-27,East,Customer_276,Furniture,Table,2,303,606
1223,ORD01223,2023-06-10,West,Customer_205,Furniture,Desk,8,127,1016
1224,ORD01224,2024-09-29,East,Customer_372,Electronics,Keyboard,1,639,639
1225,ORD01225,2023-10-01,North,Customer_299,Electronics,Printer,5,227,1135
1226,ORD01226,2023-04-29,North,Customer_278,Electronics,Keyboard,1,221,221
1227,ORD01227,2023-10-03,West,Customer_491,Electronics,Laptop,1,690,690
1228,ORD01228,2023-10-22,West,Customer_197,Furniture,Cupboard,2,222,444
1229,ORD01229,2024-10-06,West,Customer_334,Furniture,Desk,3,572,1716
1230,ORD01230,2024-08-30,East,Customer_391,Office Supplies,Paper Pack,10,183,1830
1231,ORD01231,2024-07-10,North,Customer_166,Electronics,Keyboard,4,626,2504
1232,ORD01232,2024-03-16,West,Customer_200,Furniture,Chair,1,180,180
1233,ORD01233,2023-04-26,South,Customer_343,Furniture,Table,5,891,4455
1234,ORD01234,2024-01-20,North,Customer_133,Office Supplies,Notebook,9,778,7002
1235,ORD01235,2024-08-20,North,Customer_390,Furniture,Chair,9,914,8226
1236,ORD01236,2024-07-14,West,Customer_244,Electronics,Monitor,1,554,554
1237,ORD01237,2023-08-18,North,Customer_16,Electronics,Laptop,6,217,1302
1238,ORD01238,2023-09-01,South,Customer_114,Furniture,Cupboard,2,457,914
1239,ORD01239,2024-03-09,West,Customer_331,Electronics,Monitor,10,160,1600
1240,ORD01240,2024-05-09,East,Customer_266,Furniture,Chair,1,538,538
1241,ORD01241,2024-11-25,North,Customer_242,Electronics,Keyboard,1,235,235
1242,ORD01242,2023-08-12,East,Customer_37,Electronics,Keyboard,10,529,5290
1243,ORD01243,2024-05-06,South,Customer_139,Furniture,Table,5,663,3315
1244,ORD01244,2024-06-06,South,Customer_77,Furniture,Desk,7,157,1099
1245,ORD01245,2024-03-01,East,Customer_405,Furniture,Table,6,523,3138
1246,ORD01246,2024-03-27,West,Customer_232,Furniture,Chair,9,245,2205
1247,ORD01247,2023-09-29,East,Customer_379,Furniture,Desk,5,428,2140
1248,ORD01248,2023-11-14,North,Customer_70,Electronics,Mouse,8,255,2040
1249,ORD01249,2023-09-28,East,Customer_197,Electronics,Mouse,2,865,1730
1250,ORD01250,2024-03-19,North,Customer_285,Electronics,Keyboard,1,722,722
1251,ORD01251,2024-02-09,East,Customer_108,Furniture,Desk,3,332,996
1252,ORD01252,2023-08-16,West,Customer_464,Furniture,Cupboard,3,960,2880
1253,ORD01253,2024-06-18,North,Customer_421,Furniture,Cupboard,2,304,608
1254,ORD01254,2023-06-17,East,Customer_371,Furniture,Cupboard,9,137,1233
1255,ORD01255,2024-04-30,East,Customer_461,Electronics,Printer,7,148,1036
1256,ORD01256,2023-06-06,South,Customer_393,Office Supplies,Stapler,1,44,44
1257,ORD01257,2023-03-31,South,Customer_93,Office Supplies,Stapler,3,679,2037
1258,ORD01258,2023-12-16,South,Customer_287,Office Supplies,Paper Pack,1,710,710
1259,ORD01259,2023-10-13,West,Customer_447,Electronics,Monitor,9,297,2673
1260,ORD01260,2024-06-04,West,Customer_457,Furniture,Chair,7,737,5159
1261,ORD01261,2024-07-07,West,Customer_258,Office Supplies,Notebook,7,12,84
1262,ORD01262,2023-10-30,East,Customer_76,Electronics,Printer,10,161,1610
1263,ORD01263,2023-08-01,West,Customer_231,Electronics,Monitor,6,457,2742
1264,ORD01264,2023-06-24,North,Customer_104,Furniture,Chair,3,219,657
1265,ORD01265,2024-08-03,East,Customer_486,Electronics,Mouse,7,799,5593
1266,ORD01266,2023-02-06,North,Customer_400,Furniture,Chair,1,604,604
1267,ORD01267,2023-10-26,South,Customer_327,Office Supplies,Paper Pack,9,615,5535
1268,ORD01268,2023-02-26,West,Customer_392,Office Supplies,Pen,9,51,459
1269,ORD01269,2024-07-12,South,Customer_270,Office Supplies,Notebook,10,568,5680
1270,ORD01270,2024-05-18,West,Customer_66,Furniture,Table,1,850,850
1271,ORD01271,2024-12-31,East,Customer_433,Electronics,Laptop,8,544,4352
1272,ORD01272,2023-09-05,East,Customer_69,Electronics,Monitor,1,21,21
1273,ORD01273,2024-12-18,South,Customer_139,Office Supplies,Paper Pack,4,586,2344
1274,ORD01274,2023-11-22,East,Customer_15,Furniture,Cupboard,7,271,1897
1275,ORD01275,2023-07-27,East,Customer_410,Office Supplies,Notebook,9,894,8046
1276,ORD01276,2024-04-01,West,Customer_274,Furniture,Chair,9,450,4050
1277,ORD01277,2023-05-04,East,Customer_16,Office Supplies,Pen,7,887,6209
1278,ORD01278,2023-09-09,North,Customer_253,Electronics,Mouse,3,752,2256
1279,ORD01279,2023-05-31,North,Customer_274,Furniture,Desk,5,667,3335
1280,ORD01280,2024-01-03,South,Customer_54,Office Supplies,Stapler,3,832,2496
1281,ORD01281,2023-04-05,East,Customer_393,Office Supplies,Notebook,4,470,1880
1282,ORD01282,2024-01-19,West,Customer_377,Electronics,Mouse,5,136,680
1283,ORD01283,2024-11-02,West,Customer_33,Electronics,Monitor,9,910,8190
1284,ORD01284,2023-12-19,South,Customer_445,Office Supplies,Paper Pack,9,881,7929
1285,ORD01285,2024-12-06,East,Customer_393,Office Supplies,Stapler,9,215,1935
1286,ORD01286,2023-03-23,South,Customer_450,Electronics,Keyboard,8,97,776
1287,ORD01287,2024-06-15,West,Customer_275,Electronics,Printer,10,979,9790
1288,ORD01288,2023-04-24,West,Customer_107,Electronics,Printer,4,969,3876
1289,ORD01289,2023-07-24,East,Customer_33,Electronics,Mouse,9,186,1674
1290,ORD01290,2023-10-05,East,Customer_387,Office Supplies,Paper Pack,3,463,1389
1291,ORD01291,2023-12-08,South,Customer_242,Furniture,Chair,5,375,1875
1292,ORD01292,2023-08-19,South,Customer_123,Office Supplies,Notebook,6,669,4014
1293,ORD01293,2024-12-06,South,Customer_362,Electronics,Monitor,10,452,4520
1294,ORD01294,2023-03-14,West,Customer_79,Electronics,Mouse,6,320,1920
1295,ORD01295,2023-06-17,South,Customer_98,Electronics,Monitor,10,333,3330
1296,ORD01296,2024-10-23,North,Customer_339,Furniture,Desk,10,370,3700
1297,ORD01297,2024-08-06,West,Customer_144,Electronics,Printer,7,322,2254
1298,ORD01298,2024-08-28,South,Customer_470,Office Supplies,Notebook,9,287,2583
1299,ORD01299,2023-08-07,North,Customer_495,Office Supplies,Notebook,4,398,1592
1300,ORD01300,2023-06-19,North,Customer_407,Office Supplies,Stapler,10,422,4220
1301,ORD01301,2024-07-25,South,Customer_180,Electronics,Printer,6,805,4830
1302,ORD01302,2023-08-28,West,Customer_89,Office Supplies,Paper Pack,6,799,4794
1303,ORD01303,2023-08-08,East,Customer_65,Electronics,Laptop,9,773,6957
1304,ORD01304,2024-04-17,North,Customer_268,Office Supplies,Stapler,5,703,3515
1305,ORD01305,2024-11-29,North,Customer_470,Office Supplies,Stapler,7,339,2373
1306,ORD01306,2023-02-22,North,Customer_211,Furniture,Desk,1,135,135
1307,ORD01307,2024-02-03,West,Customer_269,Furniture,Cupboard,5,574,2870
1308,ORD01308,2024-11-25,North,Customer_389,Electronics,Monitor,8,295,2360
1309,ORD01309,2023-12-18,South,Customer_184,Electronics,Mouse,4,26,104
1310,ORD01310,2024-05-10,East,Customer_416,Electronics,Mouse,7,167,1169
1311,ORD01311,2024-08-08,West,Customer_198,Electronics,Laptop,2,35,70
1312,ORD01312,2023-06-21,West,Customer_88,Furniture,Desk,4,484,1936
1313,ORD01313,2023-01-29,West,Customer_249,Furniture,Desk,7,323,2261
1314,ORD01314,2024-05-07,West,Customer_118,Electronics,Mouse,2,708,1416
1315,ORD01315,2024-10-31,North,Customer_252,Furniture,Table,10,99,990
1316,ORD01316,2024-03-08,South,Customer_31,Electronics,Monitor,6,668,4008
1317,ORD01317,2024-04-26,North,Customer_346,Office Supplies,Notebook,1,751,751
1318,ORD01318,2024-01-22,West,Customer_316,Office Supplies,Notebook,2,191,382
1319,ORD01319,2024-08-06,North,Customer_175,Office Supplies,Notebook,9,318,2862
1320,ORD01320,2023-10-01,East,Customer_431,Furniture,Chair,10,361,3610
1321,ORD01321,2024-01-11,South,Customer_101,Electronics,Mouse,7,309,2163
1322,ORD01322,2023-06-13,North,Customer_500,Office Supplies,Stapler,3,77,231
1323,ORD01323,2024-08-08,North,Customer_404,Electronics,Monitor,3,648,1944
1324,ORD01324,2024-07-04,North,Customer_345,Office Supplies,Pen,8,426,3408
1325,ORD01325,2023-08-08,South,Customer_366,Furniture,Cupboard,1,304,304
1326,ORD01326,2023-02-11,East,Customer_88,Office Supplies,Stapler,9,425,3825
1327,ORD01327,2024-07-04,West,Customer_230,Office Supplies,Paper Pack,9,960,8640
1328,ORD01328,2023-07-07,East,Customer_453,Electronics,Monitor,4,901,3604
1329,ORD01329,2024-08-29,West,Customer_465,Electronics,Mouse,9,363,3267
1330,ORD01330,2023-06-05,East,Customer_51,Furniture,Cupboard,6,445,2670
1331,ORD01331,2023-09-19,South,Customer_242,Furniture,Chair,5,586,2930
1332,ORD01332,2023-09-22,East,Customer_5,Electronics,Monitor,2,265,530
1333,ORD01333,2023-05-16,North,Customer_457,Office Supplies,Notebook,3,246,738
1334,ORD01334,2023-08-28,North,Customer_301,Electronics,Printer,9,307,2763
1335,ORD01335,2023-12-17,South,Customer_370,Furniture,Desk,1,58,58
1336,ORD01336,2024-10-19,West,Customer_456,Office Supplies,Stapler,2,716,1432
1337,ORD01337,2023-09-26,West,Customer_85,Office Supplies,Notebook,10,946,9460
1338,ORD01338,2024-01-16,West,Customer_399,Office Supplies,Pen,1,943,943
1339,ORD01339,2024-12-05,North,Customer_179,Furniture,Desk,2,940,1880
1340,ORD01340,2024-08-27,South,Customer_254,Furniture,Table,4,108,432
1341,ORD01341,2023-01-13,East,Customer_455,Office Supplies,Notebook,2,751,1502
1342,ORD01342,2023-10-16,North,Customer_421,Electronics,Monitor,1,14,14
1343,ORD01343,2024-10-09,East,Customer_128,Office Supplies,Stapler,8,691,5528
1344,ORD01344,2024-11-30,West,Customer_347,Electronics,Printer,10,136,1360
1345,ORD01345,2024-06-13,West,Customer_389,Electronics,Keyboard,6,861,5166
1346,ORD01346,2024-04-22,North,Customer_244,Office Supplies,Stapler,5,776,3880
1347,ORD01347,2024-06-13,West,Customer_431,Electronics,Laptop,4,292,1168
1348,ORD01348,2023-03-01,West,Customer_251,Electronics,Printer,9,402,3618
1349,ORD01349,2024-03-11,North,Customer_88,Electronics,Monitor,4,723,2892
1350,ORD01350,2023-04-26,West,Customer_439,Electronics,Mouse,1,378,378
1351,ORD01351,2024-11-23,South,Customer_73,Office Supplies,Stapler,7,348,2436
1352,ORD01352,2024-07-30,North,Customer_382,Office Supplies,Notebook,9,633,5697
1353,ORD01353,2023-04-02,South,Customer_62,Electronics,Mouse,8,163,1304
1354,ORD01354,2024-06-13,East,Customer_229,Furniture,Chair,10,603,6030
1355,ORD01355,2023-01-03,South,Customer_409,Furniture,Desk,6,984,5904
1356,ORD01356,2023-10-28,South,Customer_375,Office Supplies,Stapler,2,570,1140
1357,ORD01357,2024-08-20,North,Customer_450,Office Supplies,Pen,6,857,5142
1358,ORD01358,2023-08-27,North,Customer_414,Office Supplies,Notebook,1,501,501
1359,ORD01359,2023-03-24,South,Customer_227,Furniture,Chair,5,139,695
1360,ORD01360,2024-02-01,East,Customer_395,Office Supplies,Notebook,8,733,5864
1361,ORD01361,2024-07-18,East,Customer_51,Electronics,Printer,5,729,3645
1362,ORD01362,2023-08-24,West,Customer_100,Office Supplies,Stapler,4,831,3324
1363,ORD01363,2023-04-14,East,Customer_128,Furniture,Table,5,593,2965
1364,ORD01364,2023-10-15,West,Customer_491,Electronics,Mouse,7,684,4788
1365,ORD01365,2023-03-05,East,Customer_199,Electronics,Mouse,3,324,972
1366,ORD01366,2024-11-20,West,Customer_492,Electronics,Mouse,3,218,654
1367,ORD01367,2023-04-29,South,Customer_277,Office Supplies,Stapler,1,538,538
1368,ORD01368,2024-12-13,South,Customer_476,Office Supplies,Stapler,7,727,5089
1369,ORD01369,2023-11-21,North,Customer_424,Office Supplies,Paper Pack,8,430,3440
1370,ORD01370,2023-07-24,South,Customer_107,Office Supplies,Pen,6,296,1776
1371,ORD01371,2024-08-28,North,Customer_136,Office Supplies,Paper Pack,5,356,1780
1372,ORD01372,2023-12-08,West,Customer_304,Furniture,Desk,3,216,648
1373,ORD01373,2024-10-12,East,Customer_346,Office Supplies,Notebook,1,545,545
1374,ORD01374,2023-01-25,North,Customer_417,Furniture,Desk,7,275,1925
1375,ORD01375,2023-07-09,West,Customer_484,Furniture,Desk,2,365,730
1376,ORD01376,2024-09-19,West,Customer_476,Electronics,Keyboard,5,836,4180
1377,ORD01377,2024-06-21,East,Customer_471,Furniture,Desk,1,650,650
1378,ORD01378,2023-10-25,West,Customer_244,Furniture,Cupboard,10,948,9480
